lon,lat,owner,watershed,type,form
-92.02817572,30.21609842,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02815734,30.22622898,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02815041,30.22154768,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02812361,30.21835578,CITY-ROW,PLACENTIA,CURB INLET,
-92.02812049,30.21298775,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.0281187,30.21883438,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02807609,30.23701418,CITY-ROW,CASEY NORTH,CURB INLET,
-92.0280279,30.21881935,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02801468,30.22729644,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02801468,30.22729644,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02799069,30.21948076,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.0279698,30.23652801,CITY-ROW,BILBO BASIN,GRATE INLET,
-92.02793887,30.2195528,CITY-ROW,COFFEE BLUFF,CURB INLET,
-92.02793826,30.22733444,CITY-ROW,CASEY SOUTH,GRATE INLET,
-92.02793558,30.22158163,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02788496,30.22151686,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02785884,30.23602035,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02781865,30.21957634,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02777365,30.23689281,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02776655,30.23656822,CITY-ROW,WILSHIRE,GRATE INLET,
-92.02776577,30.23669235,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02776461,30.23649511,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02769171,30.22078098,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02767723,30.22264371,CITY-ROW,CASEY SOUTH,GRATE INLET,
-92.02767157,30.22112724,CITY-ROW,WINDSOR,CURB INLET,
-92.02765821,30.22070656,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02758542,30.23603462,CITY-ROW,WINDSOR,CURB INLET,
-92.0275719,30.21786995,CITY-ROW,,CURB INLET,
-92.02755138,30.22662124,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02753087,30.22271209,CITY-ROW,CASEY SOUTH,GRATE INLET,
-92.02750174,30.226421,CITY-ROW,CASEY SOUTH,GRATE INLET,
-92.02747287,30.22665602,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02746546,30.23058852,CITY-ROW,OGEECHEE,CURB INLET,
-92.02746401,30.23067744,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02738289,30.22664146,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.0273256,30.2264477,CITY-ROW,PLACENTIA,CURB INLET,
-92.0272969,30.22653437,CITY-ROW,CASEY SOUTH,GRATE INLET,
-92.02728051,30.23603464,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02723467,30.21887861,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02718355,30.21709639,CITY-ROW,SPRINGFIELD SOUTH,CURB INLET,
-92.027172,30.22011214,CITY-ROW,PLACENTIA,CURB INLET,
-92.02711983,30.23069939,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02710427,30.21727548,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02710165,30.23154925,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02703098,30.22018867,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.0270229,30.21846392,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02701978,30.23054238,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02701936,30.23603362,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02701458,30.21845346,CITY-ROW,,CURB INLET,
-92.02700956,30.23154914,CITY-ROW,WINDSOR,CURB INLET,
-92.02700062,30.2322342,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.02698742,30.23303562,CITY-ROW,CHIPPEWA,CURB INLET,
-92.02694913,30.21733573,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02693605,30.23130546,CITY-ROW,WILSHIRE,CURB INLET,
-92.02693452,30.23138215,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02687814,30.21720554,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02686204,30.21722257,CITY-ROW,COFFEE BLUFF,CURB INLET,
-92.02674361,30.22361998,CITY-ROW,PLACENTIA,CURB INLET,
-92.02673334,30.2236248,CITY-ROW,CHIPPEWA,CURB INLET,
-92.02670549,30.22357303,CITY-ROW,COFFEE BLUFF,CURB INLET,
-92.02669844,30.22777862,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02667316,30.22769998,CITY-ROW,,GRATE INLET,
-92.0266466,30.22122634,CITY-ROW,HARMON,GRATE INLET,
-92.02658918,30.22767954,CITY-ROW,CASEY SOUTH,GRATE INLET,
-92.02656641,30.22473595,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.02650818,30.22478137,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02650599,30.23603333,CITY-ROW,WINDSOR,CURB INLET,
-92.0264993,30.2276997,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02649051,30.22703783,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02645984,30.23455153,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02645387,30.22690793,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02640757,30.22477975,CITY-ROW,WILSHIRE,CURB INLET,
-92.0263774,30.22686024,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02633865,30.22285733,CITY-ROW,PLACENTIA,CURB INLET,
-92.02628824,30.21801032,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02626541,30.22688231,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02624063,30.23455309,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02622935,30.23501846,CITY-ROW,HARMON,CURB INLET,
-92.02622621,30.21774677,CITY-ROW,CHIPPEWA,CURB INLET,
-92.02621115,30.23524674,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02620821,30.23543112,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.0262051,30.23593287,CITY-ROW,WINDSOR,CURB INLET,
-92.02620449,30.23687264,CITY-ROW,PLACENTIA,GRATE INLET,
-92.02620446,30.23552471,CITY-ROW,WILSHIRE,CURB INLET,
-92.02620386,30.23559632,CITY-ROW,WINDSOR,CURB INLET,
-92.02620306,30.23661866,CITY-ROW,COFFEE BLUFF,CURB INLET,
-92.02620265,30.23647948,CITY-ROW,COFFEE BLUFF,CURB INLET,
-92.02620181,30.23577631,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02620071,30.23703974,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02620013,30.2371147,CITY-ROW,HARMON,CURB INLET,
-92.02617427,30.21792463,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02610996,30.23711469,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02610209,30.22083632,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02607751,30.22023316,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02605052,30.2203055,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02604844,30.2306571,CITY-ROW,CHIPPEWA,CURB INLET,
-92.02594875,30.23050157,CITY-ROW,COFFEE BLUFF,CURB INLET,
-92.02594432,30.23065585,CITY-ROW,PLACENTIA,CURB INLET,
-92.02584152,30.22460656,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02583199,30.23454817,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02577508,30.21832364,CITY-ROW,WINDSOR,CURB INLET,
-92.02572846,30.22129586,CITY-ROW,WINDSOR,CURB INLET,
-92.02568889,30.21997979,CITY-ROW,WINDSOR,CURB INLET,
-92.02568093,30.22011887,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02565553,30.22124182,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.0255894,30.23454505,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02547961,30.23125211,CITY-ROW,COFFEE BLUFF,CURB INLET,
-92.02547229,30.22033348,CITY-ROW,HARMON,CURB INLET,
-92.02546969,30.23132759,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02546241,30.23708333,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02545025,30.2345437,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02542776,30.21607887,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.02540139,30.21889788,CITY-ROW,WILSHIRE,CURB INLET,
-92.02539934,30.22027729,CITY-ROW,PLACENTIA,CURB INLET,
-92.02533561,30.21867543,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02530702,30.22684545,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02528176,30.2188294,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02528167,30.22659949,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02527956,30.22618584,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02526925,30.21873664,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02523563,30.22475105,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02522241,30.22597191,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02522218,30.22681963,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02522037,30.22461268,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02520074,30.2262155,CITY-ROW,CASEY SOUTH,GRATE INLET,
-92.02520042,30.23454058,CITY-ROW,PLACENTIA,CURB INLET,
-92.02517668,30.22562068,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02515632,30.22545967,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02513109,30.22598194,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02506431,30.2254691,CITY-ROW,WINDSOR,CURB INLET,
-92.02505218,30.23510576,CITY-ROW,SPRINGFIELD NORTH,GRATE INLET,
-92.02504991,30.22164841,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02500343,30.23712517,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.0249992,30.23449499,CITY-ROW,WINDSOR,CURB INLET,
-92.02499636,30.23376685,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02499535,30.23320653,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02498495,30.23675969,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02497307,30.22174524,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02491462,30.21657776,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.02490506,30.23449097,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.0248965,30.23692809,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02489314,30.23676065,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.0248401,30.23688208,CITY-ROW,CHIPPEWA,GRATE INLET,
-92.02483005,30.23301578,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02482189,30.21949046,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02479027,30.2166731,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.0247869,30.21804237,CITY-ROW,HARMON,CURB INLET,
-92.02476926,30.2182367,CITY-ROW,BILBO BASIN,GRATE INLET,
-92.02471232,30.22475391,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.02470384,30.21819586,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02461233,30.23301453,CITY-ROW,HORSESHOE,CURB INLET,
-92.02457625,30.21973926,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02455879,30.21840219,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.02443819,30.2181149,CITY-ROW,PLACENTIA,CURB INLET,
-92.02441673,30.21962373,CITY-ROW,CASEY SOUTH,GRATE INLET,
-92.02438363,30.2330143,CITY-ROW,CHIPPEWA,CURB INLET,
-92.02437789,30.22708809,CITY-ROW,WINDSOR,CURB INLET,
-92.02435629,30.21975965,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02434865,30.2212275,CITY-ROW,SPRINGFIELD SOUTH,CURB INLET,
-92.02434768,30.21967422,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02419172,30.23300958,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02408404,30.2247568,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02407325,30.22462725,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02404708,30.22722599,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02398993,30.2330049,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02396169,30.21511297,CITY-ROW,CHIPPEWA,GRATE INLET,
-92.02396021,30.22158152,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02393977,30.21774432,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02393721,30.23061969,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02393617,30.23046932,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02393386,30.23313006,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.02393032,30.23199121,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02391341,30.22117419,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02390285,30.21503116,CITY-ROW,PLACENTIA,CURB INLET,
-92.023871,30.21757711,CITY-ROW,WILSHIRE,CURB INLET,
-92.02386292,30.22157338,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02385259,30.23452855,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02384314,30.23312814,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02384135,30.23199031,CITY-ROW,CHIPPEWA,CURB INLET,
-92.02383309,30.23046867,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02383276,30.23061964,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02381046,30.2176457,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02376855,30.22709438,CITY-ROW,CASEY SOUTH,GRATE INLET,
-92.02375178,30.22057389,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02362427,30.22049818,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02347077,30.21559736,CITY-ROW,HARMON,GRATE INLET,
-92.02344708,30.23615562,CITY-ROW,BILBO BASIN,GRATE INLET,
-92.02344707,30.23623344,CITY-ROW,PLACENTIA,CURB INLET,
-92.02343755,30.22463496,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02336365,30.22086643,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02330041,30.22076383,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.02329214,30.21714521,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02326061,30.236222,CITY-ROW,BILBO BASIN,GRATE INLET,
-92.02321738,30.23586204,CITY-ROW,OGEECHEE,CURB INLET,
-92.02319323,30.23578865,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02307535,30.21709562,CITY-ROW,CHIPPEWA,CURB INLET,
-92.02306245,30.22710647,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02299809,30.2216582,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02299631,30.2305892,CITY-ROW,PLACENTIA,CURB INLET,
-92.0229941,30.23050829,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.0229936,30.2304954,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02298048,30.22692365,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02295398,30.22104461,CITY-ROW,WINDSOR,CURB INLET,
-92.02293708,30.22141044,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.02293181,30.23050396,CITY-ROW,SPRINGFIELD NORTH,GRATE INLET,
-92.02292685,30.22097583,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.02291813,30.22374977,CITY-ROW,HORSESHOE,CURB INLET,
-92.02290682,30.23272368,CITY-ROW,COFFEE BLUFF,CURB INLET,
-92.02285755,30.22120856,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.02280086,30.2213868,CITY-ROW,PLACENTIA,CURB INLET,
-92.02280021,30.22712868,CITY-ROW,PLACENTIA,CURB INLET,
-92.02279892,30.22612364,CITY-ROW,CHIPPEWA,CURB INLET,
-92.02279655,30.22097293,CITY-ROW,PLACENTIA,CURB INLET,
-92.02279485,30.22374898,CITY-ROW,CHIPPEWA,CURB INLET,
-92.02277654,30.22174437,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.02276087,30.22174422,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02272506,30.22607629,CITY-ROW,HARMON,CURB INLET,
-92.02272447,30.22413025,CITY-ROW,CASEY SOUTH,GRATE INLET,
-92.02272434,30.23324558,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02272375,30.22704219,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02272199,30.22599038,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02269399,30.22819472,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02269179,30.22811525,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02269154,30.21523175,CITY-ROW,CHIPPEWA,GRATE INLET,
-92.02268863,30.2268729,CITY-ROW,WINDSOR,CURB INLET,
-92.0226401,30.22295518,CITY-ROW,,CURB INLET,
-92.02254998,30.21658909,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.02243198,30.2241251,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02242068,30.21649238,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02235325,30.21655718,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02218001,30.21819833,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02205739,30.21622474,CITY-ROW,CHIPPEWA,CURB INLET,
-92.02203965,30.22165494,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02198561,30.21629875,CITY-ROW,HARMON,GRATE INLET,
-92.02192887,30.22685025,CITY-ROW,WILSHIRE,CURB INLET,
-92.02190321,30.22105053,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02188902,30.22805427,CITY-ROW,PLACENTIA,CURB INLET,
-92.02188306,30.22594955,CITY-ROW,HORSESHOE,CURB INLET,
-92.0218816,30.22681124,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02187923,30.22611236,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02187809,30.22480736,CITY-ROW,WILSHIRE,CURB INLET,
-92.02187573,30.23214396,CITY-ROW,HARMON,CURB INLET,
-92.02187387,30.22302494,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02187372,30.22417907,CITY-ROW,OGEECHEE,CURB INLET,
-92.02187345,30.22274579,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.0218727,30.23327986,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02187133,30.22176186,CITY-ROW,PLACENTIA,CURB INLET,
-92.02182668,30.21780478,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02178507,30.23215159,CITY-ROW,WINDSOR,CURB INLET,
-92.02178259,30.22706166,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.02178183,30.22805555,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02177644,30.22611337,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02177365,30.22480838,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.0217713,30.22303836,CITY-ROW,SPRINGFIELD SOUTH,CURB INLET,
-92.02177011,30.22274728,CITY-ROW,PLACENTIA,CURB INLET,
-92.02176744,30.22176288,CITY-ROW,BILBO BASIN,CURB INLET,
-92.0217594,30.23049238,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.0217293,30.22821049,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02172873,30.22812886,CITY-ROW,CASEY SOUTH,GRATE INLET,
-92.02172477,30.22684893,CITY-ROW,PLACENTIA,CURB INLET,
-92.02170778,30.22174702,CITY-ROW,PIPEMAKERS CANAL,GRATE INLET,
-92.02169153,30.22701082,CITY-ROW,PLACENTIA,CURB INLET,
-92.02169121,30.21926413,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02165343,30.22412954,CITY-ROW,CASEY NORTH,CURB INLET,
-92.0215967,30.21934817,CITY-ROW,PLACENTIA,CURB INLET,
-92.02151071,30.21761003,CITY-ROW,PLACENTIA,CURB INLET,
-92.02144713,30.21755725,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.0214153,30.21905982,CITY-ROW,HARMON,CURB INLET,
-92.0213794,30.21934671,CITY-ROW,WINDSOR,GRATE INLET,
-92.02096522,30.2270158,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02094952,30.2268529,CITY-ROW,COFFEE BLUFF,CURB INLET,
-92.02090485,30.22003853,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02088142,30.23307987,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02088028,30.22830695,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02087884,30.22923996,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02087449,30.23066014,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02087232,30.22806913,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02086715,30.2267662,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02086339,30.22630081,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02085915,30.22562296,CITY-ROW,PLACENTIA,CURB INLET,
-92.02085767,30.22317156,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02085434,30.22062302,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02082116,30.22522262,CITY-ROW,WINDSOR,CURB INLET,
-92.02081954,30.22450873,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02081837,30.22417934,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02080181,30.22000326,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02078331,30.23308324,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02077762,30.22830676,CITY-ROW,CASEY SOUTH,GRATE INLET,
-92.02077741,30.22923906,CITY-ROW,CASEY SOUTH,GRATE INLET,
-92.02077612,30.22806963,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02075183,30.21706275,CITY-ROW,HARMON,CURB INLET,
-92.02074908,30.22247231,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.02074862,30.22450766,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02074636,30.22418114,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02074542,30.23057966,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02073708,30.22522592,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02073449,30.23048901,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02072308,30.22386616,CITY-ROW,CASEY SOUTH,GRATE INLET,
-92.02072302,30.22302755,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02071738,30.22677176,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02071537,30.22630206,CITY-ROW,OGEECHEE,CURB INLET,
-92.02071395,30.22561893,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02068768,30.22056911,CITY-ROW,WILSHIRE,CURB INLET,
-92.02068708,30.22166017,CITY-ROW,WILSHIRE,CURB INLET,
-92.02068668,30.22048283,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02068548,30.22174706,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02068263,30.21701084,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02051754,30.21861273,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02047347,30.22413318,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02045607,30.22400187,CITY-ROW,OGEECHEE,CURB INLET,
-92.02043483,30.22684811,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02039902,30.2281537,CITY-ROW,CASEY NORTH,CURB INLET,
-92.0203865,30.23323653,CITY-ROW,COFFEE BLUFF,CURB INLET,
-92.02034408,30.22562308,CITY-ROW,OGEECHEE,CURB INLET,
-92.02029575,30.22578898,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02027269,30.23659794,CITY-ROW,OGEECHEE,CURB INLET,
-92.0202661,30.23651873,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02022157,30.22573109,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02006188,30.21914053,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02004924,30.21914985,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02002929,30.2270894,CITY-ROW,PLACENTIA,GRATE INLET,
-92.02000081,30.21644259,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01993861,30.21925025,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01993065,30.22264782,CITY-ROW,CHIPPEWA,GRATE INLET,
-92.0199292,30.23308727,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01992182,30.22693873,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01991412,30.22321958,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.01988739,30.22056355,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01988632,30.22175063,CITY-ROW,PLACENTIA,CURB INLET,
-92.01988469,30.22166351,CITY-ROW,PLACENTIA,CURB INLET,
-92.01987083,30.23647841,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01986351,30.22690199,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01985923,30.22273436,CITY-ROW,CHIPPEWA,CURB INLET,
-92.01983899,30.22415562,CITY-ROW,WINDSOR,CURB INLET,
-92.01983789,30.22060886,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01982106,30.23579911,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01978694,30.21925582,CITY-ROW,CASEY NORTH,CURB INLET,
-92.01975712,30.22735357,CITY-ROW,WILSHIRE,CURB INLET,
-92.01973659,30.22692747,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01973641,30.2241669,CITY-ROW,CHIPPEWA,CURB INLET,
-92.01973581,30.23581388,CITY-ROW,CASEY NORTH,CURB INLET,
-92.01970876,30.22400473,CITY-ROW,PLACENTIA,CURB INLET,
-92.01961656,30.22706023,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01955806,30.23324063,CITY-ROW,HARMON,CURB INLET,
-92.01955338,30.23467316,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01954162,30.22728967,CITY-ROW,PLACENTIA,CURB INLET,
-92.01952782,30.22729719,CITY-ROW,,GRATE INLET,
-92.01946355,30.23470108,CITY-ROW,CASEY NORTH,CURB INLET,
-92.01917836,30.2281556,CITY-ROW,CASEY NORTH,CURB INLET,
-92.01913219,30.23291311,CITY-ROW,PLACENTIA,CURB INLET,
-92.0190847,30.22762637,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01905235,30.23335406,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.01904379,30.2329298,CITY-ROW,CASEY NORTH,CURB INLET,
-92.01904115,30.23219655,CITY-ROW,,CURB INLET,
-92.01903149,30.23327922,CITY-ROW,HARMON,CURB INLET,
-92.01895806,30.22750176,CITY-ROW,BILBO BASIN,CURB INLET,
-92.0189523,30.23145729,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01892052,30.23111457,CITY-ROW,,GRATE INLET,
-92.01890192,30.23075022,CITY-ROW,BILBO BASIN,CURB INLET,
