lon,lat,owner,watershed,type,form
-92.0278045,30.24018751,CITY-ROW,CASEY NORTH,CURB INLET,
-92.03357845,30.13379536,CITY-ROW,BILBO BASIN,CURB INLET,
-92.06331246,30.13314568,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02598135,30.14956247,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02865647,30.19823646,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02938861,30.19843955,CITY-ROW,PLACENTIA,CURB INLET,
-92.05760111,30.19300856,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.00834855,30.16269046,CITY-ROW,BILBO BASIN,CURB INLET,
-92.00704272,30.1616143,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04473412,30.17739919,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04433072,30.17673182,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02384803,30.2409082,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02436171,30.24405293,CITY-ROW,CASEY NORTH,CURB INLET,
-92.05249364,30.14671141,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04379321,30.17628955,CITY-ROW,BILBO BASIN,CURB INLET,
-92.06946773,30.15733515,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02891751,30.16235638,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02863673,30.1622705,CITY-ROW,BILBO BASIN,CURB INLET,
-92.03519565,30.16818398,CITY-ROW,BILBO BASIN,CURB INLET,
-92.09875638,30.16430489,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.09786762,30.16464899,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01094369,30.17612441,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03304756,30.16642427,CITY-ROW,PLACENTIA,CURB INLET,
-92.03243389,30.16672299,CITY-ROW,BILBO BASIN,CURB INLET,
-92.03258243,30.1668463,CITY-ROW,HORSESHOE,CURB INLET,
-92.06803768,30.15590073,CITY-ROW,BILBO BASIN,CURB INLET,
-92.03170314,30.16359145,CITY-ROW,CASEY NORTH,CURB INLET,
-92.03913305,30.169485,CITY-ROW,BILBO BASIN,CURB INLET,
-92.08418647,30.14807741,CITY-ROW,BILBO BASIN,CURB INLET,
-92.03514545,30.16606231,CITY-ROW,CASEY NORTH,CURB INLET,
-92.03392641,30.16545009,CITY-ROW,CASEY NORTH,CURB INLET,
-92.01039114,30.17623561,CITY-ROW,CASEY NORTH,CURB INLET,
-92.01039114,30.17623561,CITY-ROW,HORSESHOE,CURB INLET,
-92.03384875,30.16573407,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02853486,30.2366098,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.08151526,30.16488414,CITY-ROW,CASEY NORTH,CURB INLET,
-92.0812709,30.16510722,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-91.99944721,30.1611638,CITY-ROW,CASEY NORTH,CURB INLET,
-92.07931723,30.16307227,CITY-ROW,CASEY NORTH,CURB INLET,
